gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
Ec-27_002270	mRNA_S-promiscuus_M_contig1.708.1	ortholog_one2one
Ec-27_002260	mRNA_S-promiscuus_M_contig1.709.1	ortholog_one2one
Ec-27_002370	mRNA_S-promiscuus_M_contig1.710.1	ortholog_one2one
Ec-27_002380	mRNA_S-promiscuus_M_contig1.711.1	ortholog_one2one
Ec-27_002390	mRNA_S-promiscuus_M_contig1.715.1	ortholog_one2one
Ec-27_002410	mRNA_S-promiscuus_M_contig1.716.1	ortholog_one2one
Ec-27_002420	mRNA_S-promiscuus_M_contig1.717.1	ortholog_one2one
Ec-27_002440	mRNA_S-promiscuus_M_contig1.721.1	ortholog_one2one
Ec-27_002520	mRNA_S-promiscuus_M_contig1.722.1	ortholog_many2many
Ec-27_002460	mRNA_S-promiscuus_M_contig1.723.1	ortholog_one2one
Ec-27_002470	mRNA_S-promiscuus_M_contig1.724.1	ortholog_one2one
Ec-27_002480	mRNA_S-promiscuus_M_contig1.725.1	ortholog_one2one
Ec-27_002540	mRNA_S-promiscuus_M_contig1.728.1	ortholog_one2one
Ec-27_002750	mRNA_S-promiscuus_M_contig1.729.1	ortholog_one2one
Ec-27_002740	mRNA_S-promiscuus_M_contig1.730.1	ortholog_one2one
Ec-27_002730	mRNA_S-promiscuus_M_contig1.731.1	ortholog_one2one
Ec-27_002720	mRNA_S-promiscuus_M_contig1.732.1	ortholog_one2one
Ec-27_002710	mRNA_S-promiscuus_M_contig1.733.1	ortholog_one2one
Ec-13_001030	mRNA_S-promiscuus_M_contig1.76.1	ortholog_one2many
Ec-04_000490	mRNA_S-promiscuus_M_contig1.77.1	ortholog_many2one
Ec-13_001110	mRNA_S-promiscuus_M_contig1.78.1	ortholog_one2one
Ec-13_001350	mRNA_S-promiscuus_M_contig1.83.1	ortholog_one2one
Ec-13_001370	mRNA_S-promiscuus_M_contig1.84.1	ortholog_many2many
Ec-13_001630	mRNA_S-promiscuus_M_contig1.95.1	ortholog_one2many
Ec-13_001650	mRNA_S-promiscuus_M_contig1.98.1	ortholog_one2one
Ec-11_002880	mRNA_S-promiscuus_M_contig10.1000.1	ortholog_one2one
Ec-11_002890	mRNA_S-promiscuus_M_contig10.1001.1	ortholog_one2one
Ec-11_002900	mRNA_S-promiscuus_M_contig10.1002.1	ortholog_one2one
Ec-11_005660	mRNA_S-promiscuus_M_contig10.1005.1	ortholog_one2one
Ec-11_005670	mRNA_S-promiscuus_M_contig10.1006.1	ortholog_one2one
Ec-11_005680	mRNA_S-promiscuus_M_contig10.1010.1	ortholog_one2one
Ec-11_005560	mRNA_S-promiscuus_M_contig10.1012.1	ortholog_one2one
Ec-11_005570	mRNA_S-promiscuus_M_contig10.1013.1	ortholog_one2one
Ec-11_005530	mRNA_S-promiscuus_M_contig10.1015.1	ortholog_many2one
Ec-11_005590	mRNA_S-promiscuus_M_contig10.1016.1	ortholog_one2one
Ec-11_005510	mRNA_S-promiscuus_M_contig10.1017.1	ortholog_one2one
Ec-11_005490	mRNA_S-promiscuus_M_contig10.1018.1	ortholog_one2one
Ec-11_005480	mRNA_S-promiscuus_M_contig10.1019.1	ortholog_one2one
Ec-11_005470	mRNA_S-promiscuus_M_contig10.1020.1	ortholog_one2one
Ec-11_005460	mRNA_S-promiscuus_M_contig10.1021.1	ortholog_one2one
Ec-11_005450	mRNA_S-promiscuus_M_contig10.1022.1	ortholog_one2one
Ec-11_005440	mRNA_S-promiscuus_M_contig10.1023.1	ortholog_one2one
Ec-11_005430	mRNA_S-promiscuus_M_contig10.1024.1	ortholog_one2one
Ec-11_005420	mRNA_S-promiscuus_M_contig10.1025.1	ortholog_one2one
Ec-11_005410	mRNA_S-promiscuus_M_contig10.1026.1	ortholog_one2one
Ec-11_005400	mRNA_S-promiscuus_M_contig10.1027.1	ortholog_one2many
Ec-11_005390	mRNA_S-promiscuus_M_contig10.1029.1	ortholog_one2one
Ec-11_005160	mRNA_S-promiscuus_M_contig10.1030.1	ortholog_one2one
Ec-11_005170	mRNA_S-promiscuus_M_contig10.1031.1	ortholog_one2one
Ec-11_005180	mRNA_S-promiscuus_M_contig10.1032.1	ortholog_one2one
Ec-11_005220	mRNA_S-promiscuus_M_contig10.1033.1	ortholog_one2one
Ec-11_005240	mRNA_S-promiscuus_M_contig10.1035.1	ortholog_one2one
Ec-11_005260	mRNA_S-promiscuus_M_contig10.1038.1	ortholog_one2one
Ec-11_005270	mRNA_S-promiscuus_M_contig10.1039.1	ortholog_one2one
Ec-11_005280	mRNA_S-promiscuus_M_contig10.1040.1	ortholog_one2one
Ec-11_005290	mRNA_S-promiscuus_M_contig10.1041.1	ortholog_one2one
Ec-11_005380	mRNA_S-promiscuus_M_contig10.1044.1	ortholog_one2one
Ec-11_005150	mRNA_S-promiscuus_M_contig10.1045.1	ortholog_one2one
Ec-11_005140	mRNA_S-promiscuus_M_contig10.1046.1	ortholog_one2one
Ec-11_004600	mRNA_S-promiscuus_M_contig10.1047.1	ortholog_one2one
Ec-11_004610	mRNA_S-promiscuus_M_contig10.1049.1	ortholog_one2one
Ec-11_004630	mRNA_S-promiscuus_M_contig10.1050.1	ortholog_many2one
Ec-11_004660	mRNA_S-promiscuus_M_contig10.1051.1	ortholog_one2one
Ec-11_004710	mRNA_S-promiscuus_M_contig10.1055.1	ortholog_one2one
Ec-11_004720	mRNA_S-promiscuus_M_contig10.1057.1	ortholog_one2one
Ec-11_004730	mRNA_S-promiscuus_M_contig10.1058.1	ortholog_one2one
Ec-11_004740	mRNA_S-promiscuus_M_contig10.1059.1	ortholog_one2one
Ec-11_004750	mRNA_S-promiscuus_M_contig10.1060.1	ortholog_one2one
Ec-11_004760	mRNA_S-promiscuus_M_contig10.1061.1	ortholog_one2one
Ec-11_004770	mRNA_S-promiscuus_M_contig10.1063.1	ortholog_one2one
Ec-11_004780	mRNA_S-promiscuus_M_contig10.1064.1	ortholog_one2one
Ec-11_004790	mRNA_S-promiscuus_M_contig10.1065.1	ortholog_one2one
Ec-11_004800	mRNA_S-promiscuus_M_contig10.1066.1	ortholog_many2one
Ec-11_004820	mRNA_S-promiscuus_M_contig10.1067.1	ortholog_one2one
Ec-11_004830	mRNA_S-promiscuus_M_contig10.1068.1	ortholog_one2one
Ec-11_004840	mRNA_S-promiscuus_M_contig10.1069.1	ortholog_one2one
Ec-11_004850	mRNA_S-promiscuus_M_contig10.1070.1	ortholog_one2one
Ec-11_004880	mRNA_S-promiscuus_M_contig10.1071.1	ortholog_one2one
Ec-11_004900	mRNA_S-promiscuus_M_contig10.1072.1	ortholog_one2one
Ec-11_004910	mRNA_S-promiscuus_M_contig10.1073.1	ortholog_one2one
Ec-11_004920	mRNA_S-promiscuus_M_contig10.1074.1	ortholog_one2one
Ec-11_004930	mRNA_S-promiscuus_M_contig10.1077.1	ortholog_one2one
Ec-11_004940	mRNA_S-promiscuus_M_contig10.1078.1	ortholog_one2one
Ec-11_004970	mRNA_S-promiscuus_M_contig10.1079.1	ortholog_one2one
Ec-11_004980	mRNA_S-promiscuus_M_contig10.1080.1	ortholog_one2one
Ec-11_004990	mRNA_S-promiscuus_M_contig10.1081.1	ortholog_one2one
Ec-11_005000	mRNA_S-promiscuus_M_contig10.1082.1	ortholog_one2one
Ec-11_005010	mRNA_S-promiscuus_M_contig10.1083.1	ortholog_one2one
Ec-11_005020	mRNA_S-promiscuus_M_contig10.1086.1	ortholog_one2one
Ec-11_005030	mRNA_S-promiscuus_M_contig10.1087.1	ortholog_one2one
Ec-11_005040	mRNA_S-promiscuus_M_contig10.1088.1	ortholog_one2one
Ec-11_004220	mRNA_S-promiscuus_M_contig10.1090.1	ortholog_one2many
Ec-11_004250	mRNA_S-promiscuus_M_contig10.1091.1	ortholog_many2one
Ec-11_004230	mRNA_S-promiscuus_M_contig10.1092.1	ortholog_one2one
Ec-11_004280	mRNA_S-promiscuus_M_contig10.1093.1	ortholog_many2one
Ec-11_004300	mRNA_S-promiscuus_M_contig10.1094.1	ortholog_one2one
Ec-11_004310	mRNA_S-promiscuus_M_contig10.1095.1	ortholog_one2one
Ec-11_004320	mRNA_S-promiscuus_M_contig10.1096.1	ortholog_one2one
Ec-11_004330	mRNA_S-promiscuus_M_contig10.1097.1	ortholog_one2one
Ec-11_004350	mRNA_S-promiscuus_M_contig10.1098.1	ortholog_one2one
Ec-11_004360	mRNA_S-promiscuus_M_contig10.1099.1	ortholog_one2one
Ec-11_004370	mRNA_S-promiscuus_M_contig10.1100.1	ortholog_one2one
Ec-11_005050	mRNA_S-promiscuus_M_contig10.1101.1	ortholog_one2one
Ec-11_004380	mRNA_S-promiscuus_M_contig10.1102.1	ortholog_one2one
Ec-11_004400	mRNA_S-promiscuus_M_contig10.1103.1	ortholog_one2one
Ec-11_004410	mRNA_S-promiscuus_M_contig10.1104.1	ortholog_one2one
Ec-11_004420	mRNA_S-promiscuus_M_contig10.1105.1	ortholog_one2one
Ec-11_004430	mRNA_S-promiscuus_M_contig10.1106.1	ortholog_one2one
Ec-11_004460	mRNA_S-promiscuus_M_contig10.1107.1	ortholog_one2one
Ec-11_004470	mRNA_S-promiscuus_M_contig10.1108.1	ortholog_many2one
Ec-11_004490	mRNA_S-promiscuus_M_contig10.1109.1	ortholog_one2one
Ec-11_004500	mRNA_S-promiscuus_M_contig10.1111.1	ortholog_one2one
Ec-11_004510	mRNA_S-promiscuus_M_contig10.1112.1	ortholog_one2one
Ec-11_004520	mRNA_S-promiscuus_M_contig10.1114.1	ortholog_one2one
Ec-11_004530	mRNA_S-promiscuus_M_contig10.1116.1	ortholog_one2one
Ec-11_004540	mRNA_S-promiscuus_M_contig10.1117.1	ortholog_one2one
Ec-11_004570	mRNA_S-promiscuus_M_contig10.1118.1	ortholog_one2one
Ec-11_005070	mRNA_S-promiscuus_M_contig10.1119.1	ortholog_many2one
Ec-11_005060	mRNA_S-promiscuus_M_contig10.1120.1	ortholog_one2one
Ec-11_005080	mRNA_S-promiscuus_M_contig10.1121.1	ortholog_one2one
Ec-11_004210	mRNA_S-promiscuus_M_contig10.1122.1	ortholog_one2one
Ec-11_004140	mRNA_S-promiscuus_M_contig10.1123.1	ortholog_one2one
Ec-11_004150	mRNA_S-promiscuus_M_contig10.1124.1	ortholog_one2one
Ec-11_004160	mRNA_S-promiscuus_M_contig10.1125.1	ortholog_one2one
Ec-11_004170	mRNA_S-promiscuus_M_contig10.1126.1	ortholog_one2one
Ec-11_004175	mRNA_S-promiscuus_M_contig10.1127.1	ortholog_one2one
Ec-11_004190	mRNA_S-promiscuus_M_contig10.1128.1	ortholog_one2one
Ec-11_004120	mRNA_S-promiscuus_M_contig10.1132.1	ortholog_one2one
Ec-11_004100	mRNA_S-promiscuus_M_contig10.1134.1	ortholog_one2one
Ec-11_004040	mRNA_S-promiscuus_M_contig10.1139.1	ortholog_one2one
Ec-11_004050	mRNA_S-promiscuus_M_contig10.1140.1	ortholog_one2one
Ec-11_004060	mRNA_S-promiscuus_M_contig10.1141.1	ortholog_one2one
Ec-11_004080	mRNA_S-promiscuus_M_contig10.1142.1	ortholog_one2one
Ec-11_004090	mRNA_S-promiscuus_M_contig10.1144.1	ortholog_one2one
Ec-11_004020	mRNA_S-promiscuus_M_contig10.1145.1	ortholog_one2one
Ec-11_004010	mRNA_S-promiscuus_M_contig10.1146.1	ortholog_one2one
Ec-11_003970	mRNA_S-promiscuus_M_contig10.1147.1	ortholog_one2one
Ec-11_003960	mRNA_S-promiscuus_M_contig10.1148.1	ortholog_one2one
Ec-11_003950	mRNA_S-promiscuus_M_contig10.1149.1	ortholog_one2one
Ec-11_003940	mRNA_S-promiscuus_M_contig10.1150.1	ortholog_one2one
Ec-11_003700	mRNA_S-promiscuus_M_contig10.1151.1	ortholog_one2one
Ec-11_003710	mRNA_S-promiscuus_M_contig10.1152.1	ortholog_one2one
Ec-11_003730	mRNA_S-promiscuus_M_contig10.1153.1	ortholog_one2one
Ec-11_003740	mRNA_S-promiscuus_M_contig10.1154.1	ortholog_one2one
Ec-11_003770	mRNA_S-promiscuus_M_contig10.1156.1	ortholog_one2one
Ec-11_003780	mRNA_S-promiscuus_M_contig10.1158.1	ortholog_one2one
Ec-11_003790	mRNA_S-promiscuus_M_contig10.1159.1	ortholog_one2one
Ec-00_002320	mRNA_S-promiscuus_M_contig10.1160.1	ortholog_many2one
Ec-11_003840	mRNA_S-promiscuus_M_contig10.1161.1	ortholog_one2one
Ec-11_003830	mRNA_S-promiscuus_M_contig10.1162.1	ortholog_one2one
Ec-11_003860	mRNA_S-promiscuus_M_contig10.1163.1	ortholog_one2one
Ec-11_003900	mRNA_S-promiscuus_M_contig10.1165.1	ortholog_one2one
Ec-11_003880	mRNA_S-promiscuus_M_contig10.1168.1	ortholog_one2many
Ec-11_003920	mRNA_S-promiscuus_M_contig10.1170.1	ortholog_one2one
Ec-00_007690	mRNA_S-promiscuus_M_contig10.1171.1	ortholog_many2many
Ec-13_002390	mRNA_S-promiscuus_M_contig10.1180.1	ortholog_one2one
Ec-11_003570	mRNA_S-promiscuus_M_contig10.1182.1	ortholog_one2one
Ec-11_003580	mRNA_S-promiscuus_M_contig10.1183.1	ortholog_one2one
Ec-11_003590	mRNA_S-promiscuus_M_contig10.1184.1	ortholog_one2one
Ec-11_003600	mRNA_S-promiscuus_M_contig10.1185.1	ortholog_one2one
Ec-11_003630	mRNA_S-promiscuus_M_contig10.1186.1	ortholog_one2one
Ec-11_003640	mRNA_S-promiscuus_M_contig10.1187.1	ortholog_one2one
Ec-11_003650	mRNA_S-promiscuus_M_contig10.1188.1	ortholog_one2one
Ec-05_002160	mRNA_S-promiscuus_M_contig10.1189.1	ortholog_one2one
Ec-11_003660	mRNA_S-promiscuus_M_contig10.1190.1	ortholog_one2one
Ec-11_003670	mRNA_S-promiscuus_M_contig10.1191.1	ortholog_one2one
Ec-11_003690	mRNA_S-promiscuus_M_contig10.1192.1	ortholog_many2one
Ec-11_003480	mRNA_S-promiscuus_M_contig10.1193.1	ortholog_one2one
Ec-11_003360	mRNA_S-promiscuus_M_contig10.1195.1	ortholog_one2one
Ec-11_003350	mRNA_S-promiscuus_M_contig10.1199.1	ortholog_one2one
Ec-11_003520	mRNA_S-promiscuus_M_contig10.1200.1	ortholog_one2one
Ec-11_005820	mRNA_S-promiscuus_M_contig10.1201.1	ortholog_one2one
Ec-11_005810	mRNA_S-promiscuus_M_contig10.1202.1	ortholog_one2one
Ec-11_005800	mRNA_S-promiscuus_M_contig10.1203.1	ortholog_one2one
Ec-11_005780	mRNA_S-promiscuus_M_contig10.1204.1	ortholog_one2one
Ec-11_005770	mRNA_S-promiscuus_M_contig10.1205.1	ortholog_one2many
Ec-11_005750	mRNA_S-promiscuus_M_contig10.1206.1	ortholog_one2one
Ec-11_003120	mRNA_S-promiscuus_M_contig10.1209.1	ortholog_one2one
Ec-11_003110	mRNA_S-promiscuus_M_contig10.1210.1	ortholog_one2one
Ec-11_003100	mRNA_S-promiscuus_M_contig10.1211.1	ortholog_one2one
Ec-11_003080	mRNA_S-promiscuus_M_contig10.1212.1	ortholog_one2one
Ec-11_003070	mRNA_S-promiscuus_M_contig10.1213.1	ortholog_one2one
Ec-11_005740	mRNA_S-promiscuus_M_contig10.1215.1	ortholog_one2one
Ec-11_003130	mRNA_S-promiscuus_M_contig10.1216.1	ortholog_one2one
Ec-11_003140	mRNA_S-promiscuus_M_contig10.1217.1	ortholog_one2one
Ec-11_003150	mRNA_S-promiscuus_M_contig10.1218.1	ortholog_one2one
Ec-11_003160	mRNA_S-promiscuus_M_contig10.1219.1	ortholog_one2one
Ec-11_003200	mRNA_S-promiscuus_M_contig10.1222.1	ortholog_one2one
Ec-11_003220	mRNA_S-promiscuus_M_contig10.1223.1	ortholog_one2one
Ec-11_003230	mRNA_S-promiscuus_M_contig10.1224.1	ortholog_one2one
Ec-11_003240	mRNA_S-promiscuus_M_contig10.1225.1	ortholog_one2one
Ec-11_003250	mRNA_S-promiscuus_M_contig10.1226.1	ortholog_one2one
Ec-11_003260	mRNA_S-promiscuus_M_contig10.1227.1	ortholog_one2one
Ec-11_003270	mRNA_S-promiscuus_M_contig10.1229.1	ortholog_one2one
Ec-11_003280	mRNA_S-promiscuus_M_contig10.1230.1	ortholog_one2one
Ec-11_003300	mRNA_S-promiscuus_M_contig10.1231.1	ortholog_one2one
Ec-11_003310	mRNA_S-promiscuus_M_contig10.1232.1	ortholog_one2one
Ec-11_003320	mRNA_S-promiscuus_M_contig10.1233.1	ortholog_one2one
Ec-11_003560	mRNA_S-promiscuus_M_contig10.1234.1	ortholog_many2one
Ec-11_003550	mRNA_S-promiscuus_M_contig10.1235.1	ortholog_one2one
Ec-11_003540	mRNA_S-promiscuus_M_contig10.1236.1	ortholog_one2one
Ec-11_005850	mRNA_S-promiscuus_M_contig10.1239.1	ortholog_one2one
Ec-11_005860	mRNA_S-promiscuus_M_contig10.1240.1	ortholog_one2one
Ec-11_005870	mRNA_S-promiscuus_M_contig10.1242.1	ortholog_one2one
Ec-11_005880	mRNA_S-promiscuus_M_contig10.1243.1	ortholog_one2one
Ec-11_005890	mRNA_S-promiscuus_M_contig10.1244.1	ortholog_one2one
Ec-11_005900	mRNA_S-promiscuus_M_contig10.1245.1	ortholog_one2one
Ec-11_005930	mRNA_S-promiscuus_M_contig10.1246.1	ortholog_one2many
Ec-11_005940	mRNA_S-promiscuus_M_contig10.1252.1	ortholog_one2one
Ec-08_004570	mRNA_S-promiscuus_M_contig10.1253.1	ortholog_many2one
Ec-11_005950	mRNA_S-promiscuus_M_contig10.1255.1	ortholog_one2one
Ec-11_005960	mRNA_S-promiscuus_M_contig10.1256.1	ortholog_one2one
Ec-11_005970	mRNA_S-promiscuus_M_contig10.1257.1	ortholog_one2one
Ec-11_005980	mRNA_S-promiscuus_M_contig10.1258.1	ortholog_one2one
Ec-11_006000	mRNA_S-promiscuus_M_contig10.1259.1	ortholog_one2one
Ec-11_006010	mRNA_S-promiscuus_M_contig10.1260.1	ortholog_one2one
Ec-11_006020	mRNA_S-promiscuus_M_contig10.1261.1	ortholog_one2one
Ec-11_006030	mRNA_S-promiscuus_M_contig10.1262.1	ortholog_one2one
Ec-11_006040	mRNA_S-promiscuus_M_contig10.1263.1	ortholog_one2one
Ec-11_006050	mRNA_S-promiscuus_M_contig10.1264.1	ortholog_one2one
Ec-11_006060	mRNA_S-promiscuus_M_contig10.1265.1	ortholog_one2one
Ec-11_006070	mRNA_S-promiscuus_M_contig10.1266.1	ortholog_one2one
Ec-11_006080	mRNA_S-promiscuus_M_contig10.1267.1	ortholog_one2one
Ec-11_006090	mRNA_S-promiscuus_M_contig10.1268.1	ortholog_one2one
Ec-11_006100	mRNA_S-promiscuus_M_contig10.1270.1	ortholog_one2one
Ec-11_006110	mRNA_S-promiscuus_M_contig10.1271.1	ortholog_one2one
Ec-11_006120	mRNA_S-promiscuus_M_contig10.1272.1	ortholog_one2one
Ec-11_006130	mRNA_S-promiscuus_M_contig10.1273.1	ortholog_one2one
Ec-11_006140	mRNA_S-promiscuus_M_contig10.1274.1	ortholog_one2one
Ec-11_006150	mRNA_S-promiscuus_M_contig10.1275.1	ortholog_one2one
Ec-11_006160	mRNA_S-promiscuus_M_contig10.1276.1	ortholog_one2one
Ec-11_006170	mRNA_S-promiscuus_M_contig10.1278.1	ortholog_one2one
Ec-11_006180	mRNA_S-promiscuus_M_contig10.1279.1	ortholog_one2one
Ec-11_006190	mRNA_S-promiscuus_M_contig10.1281.1	ortholog_one2one
Ec-18_000090	mRNA_S-promiscuus_M_contig10.1283.1	ortholog_many2one
Ec-11_006220	mRNA_S-promiscuus_M_contig10.1284.1	ortholog_one2one
Ec-11_006230	mRNA_S-promiscuus_M_contig10.1285.1	ortholog_one2one
Ec-11_006240	mRNA_S-promiscuus_M_contig10.1286.1	ortholog_one2one
Ec-11_006250	mRNA_S-promiscuus_M_contig10.1287.1	ortholog_one2one
Ec-11_006260	mRNA_S-promiscuus_M_contig10.1288.1	ortholog_one2one
Ec-11_006270	mRNA_S-promiscuus_M_contig10.1289.1	ortholog_one2one
Ec-11_000830	mRNA_S-promiscuus_M_contig10.738.1	ortholog_one2one
Ec-11_000840	mRNA_S-promiscuus_M_contig10.740.1	ortholog_one2one
Ec-11_000850	mRNA_S-promiscuus_M_contig10.741.1	ortholog_one2one
Ec-11_000900	mRNA_S-promiscuus_M_contig10.742.1	ortholog_many2one
Ec-11_000890	mRNA_S-promiscuus_M_contig10.743.1	ortholog_one2one
Ec-11_000880	mRNA_S-promiscuus_M_contig10.744.1	ortholog_one2one
Ec-11_000910	mRNA_S-promiscuus_M_contig10.745.1	ortholog_one2one
Ec-11_000920	mRNA_S-promiscuus_M_contig10.746.1	ortholog_one2one
Ec-11_000960	mRNA_S-promiscuus_M_contig10.747.1	ortholog_one2one
Ec-11_000955	mRNA_S-promiscuus_M_contig10.748.1	ortholog_one2one
Ec-11_000950	mRNA_S-promiscuus_M_contig10.749.1	ortholog_one2one
Ec-11_000940	mRNA_S-promiscuus_M_contig10.750.1	ortholog_one2one
Ec-11_000930	mRNA_S-promiscuus_M_contig10.751.1	ortholog_one2one
Ec-11_001030	mRNA_S-promiscuus_M_contig10.752.1	ortholog_one2one
Ec-11_001020	mRNA_S-promiscuus_M_contig10.753.1	ortholog_one2one
Ec-11_001010	mRNA_S-promiscuus_M_contig10.754.1	ortholog_one2one
Ec-11_001000	mRNA_S-promiscuus_M_contig10.755.1	ortholog_one2one
Ec-11_000990	mRNA_S-promiscuus_M_contig10.756.1	ortholog_one2one
Ec-11_000980	mRNA_S-promiscuus_M_contig10.757.1	ortholog_one2one
Ec-11_000970	mRNA_S-promiscuus_M_contig10.758.1	ortholog_one2one
Ec-11_001050	mRNA_S-promiscuus_M_contig10.759.1	ortholog_one2one
Ec-03_003660	mRNA_S-promiscuus_M_contig10.762.1	ortholog_one2one
Ec-00_010880	mRNA_S-promiscuus_M_contig10.763.1	ortholog_one2one
Ec-11_001140	mRNA_S-promiscuus_M_contig10.764.1	ortholog_one2one
Ec-11_001130	mRNA_S-promiscuus_M_contig10.766.1	ortholog_one2one
Ec-11_001120	mRNA_S-promiscuus_M_contig10.767.1	ortholog_one2one
Ec-00_010830	mRNA_S-promiscuus_M_contig10.768.1	ortholog_one2one
Ec-15_004350	mRNA_S-promiscuus_M_contig10.769.1	ortholog_one2one
Ec-00_010820	mRNA_S-promiscuus_M_contig10.770.1	ortholog_one2one
Ec-11_001150	mRNA_S-promiscuus_M_contig10.772.1	ortholog_one2one
Ec-11_001160	mRNA_S-promiscuus_M_contig10.773.1	ortholog_one2one
Ec-11_001170	mRNA_S-promiscuus_M_contig10.774.1	ortholog_one2one
Ec-11_001180	mRNA_S-promiscuus_M_contig10.775.1	ortholog_one2one
Ec-11_001190	mRNA_S-promiscuus_M_contig10.776.1	ortholog_one2one
Ec-11_001220	mRNA_S-promiscuus_M_contig10.777.1	ortholog_one2one
Ec-11_001230	mRNA_S-promiscuus_M_contig10.778.1	ortholog_one2one
Ec-11_001240	mRNA_S-promiscuus_M_contig10.779.1	ortholog_one2one
Ec-11_001260	mRNA_S-promiscuus_M_contig10.780.1	ortholog_one2one
Ec-11_001250	mRNA_S-promiscuus_M_contig10.782.1	ortholog_one2one
Ec-11_001340	mRNA_S-promiscuus_M_contig10.783.1	ortholog_one2many
Ec-11_001350	mRNA_S-promiscuus_M_contig10.785.1	ortholog_one2one
Ec-11_001360	mRNA_S-promiscuus_M_contig10.786.1	ortholog_one2one
Ec-11_001300	mRNA_S-promiscuus_M_contig10.788.1	ortholog_one2one
Ec-11_001270	mRNA_S-promiscuus_M_contig10.789.1	ortholog_one2one
Ec-11_001330	mRNA_S-promiscuus_M_contig10.790.1	ortholog_one2one
Ec-11_001320	mRNA_S-promiscuus_M_contig10.791.1	ortholog_one2one
Ec-11_001310	mRNA_S-promiscuus_M_contig10.793.1	ortholog_one2one
Ec-11_001490	mRNA_S-promiscuus_M_contig10.794.1	ortholog_one2one
Ec-11_001480	mRNA_S-promiscuus_M_contig10.795.1	ortholog_one2one
Ec-11_001630	mRNA_S-promiscuus_M_contig10.796.1	ortholog_one2one
Ec-11_001640	mRNA_S-promiscuus_M_contig10.797.1	ortholog_one2one
Ec-11_001650	mRNA_S-promiscuus_M_contig10.801.1	ortholog_one2one
Ec-11_001660	mRNA_S-promiscuus_M_contig10.805.1	ortholog_one2one
Ec-11_001670	mRNA_S-promiscuus_M_contig10.806.1	ortholog_one2one
Ec-00_005850	mRNA_S-promiscuus_M_contig10.809.1	ortholog_many2one
Ec-11_001450	mRNA_S-promiscuus_M_contig10.813.1	ortholog_one2one
Ec-11_001460	mRNA_S-promiscuus_M_contig10.814.1	ortholog_one2one
Ec-11_001470	mRNA_S-promiscuus_M_contig10.815.1	ortholog_one2one
Ec-11_001780	mRNA_S-promiscuus_M_contig10.817.1	ortholog_one2one
Ec-11_001770	mRNA_S-promiscuus_M_contig10.818.1	ortholog_one2one
Ec-11_002240	mRNA_S-promiscuus_M_contig10.820.1	ortholog_one2one
Ec-11_002250	mRNA_S-promiscuus_M_contig10.823.1	ortholog_one2one
Ec-00_000140	mRNA_S-promiscuus_M_contig10.824.1	ortholog_one2one
Ec-00_010490	mRNA_S-promiscuus_M_contig10.825.1	ortholog_one2many
Ec-11_001760	mRNA_S-promiscuus_M_contig10.829.1	ortholog_one2one
Ec-11_001750	mRNA_S-promiscuus_M_contig10.830.1	ortholog_one2one
Ec-11_001740	mRNA_S-promiscuus_M_contig10.832.1	ortholog_one2one
Ec-11_001730	mRNA_S-promiscuus_M_contig10.836.1	ortholog_one2one
Ec-11_001570	mRNA_S-promiscuus_M_contig10.838.1	ortholog_one2one
Ec-11_001580	mRNA_S-promiscuus_M_contig10.840.1	ortholog_one2one
Ec-11_001590	mRNA_S-promiscuus_M_contig10.841.1	ortholog_one2one
Ec-11_001600	mRNA_S-promiscuus_M_contig10.842.1	ortholog_one2one
Ec-11_001620	mRNA_S-promiscuus_M_contig10.846.1	ortholog_one2many
Ec-11_001610	mRNA_S-promiscuus_M_contig10.847.1	ortholog_one2one
Ec-11_001820	mRNA_S-promiscuus_M_contig10.852.1	ortholog_one2one
Ec-11_001830	mRNA_S-promiscuus_M_contig10.854.1	ortholog_one2many
Ec-11_001880	mRNA_S-promiscuus_M_contig10.855.1	ortholog_one2one
Ec-11_001870	mRNA_S-promiscuus_M_contig10.856.1	ortholog_one2one
Ec-11_001860	mRNA_S-promiscuus_M_contig10.857.1	ortholog_one2one
Ec-11_001850	mRNA_S-promiscuus_M_contig10.858.1	ortholog_one2one
Ec-11_001840	mRNA_S-promiscuus_M_contig10.860.1	ortholog_one2one
Ec-11_001950	mRNA_S-promiscuus_M_contig10.863.1	ortholog_one2one
Ec-11_001960	mRNA_S-promiscuus_M_contig10.864.1	ortholog_one2one
Ec-11_001970	mRNA_S-promiscuus_M_contig10.865.1	ortholog_one2one
Ec-11_002000	mRNA_S-promiscuus_M_contig10.866.1	ortholog_one2one
Ec-11_001980	mRNA_S-promiscuus_M_contig10.867.1	ortholog_one2one
Ec-11_001990	mRNA_S-promiscuus_M_contig10.868.1	ortholog_one2one
Ec-11_001930	mRNA_S-promiscuus_M_contig10.870.1	ortholog_one2one
Ec-11_001900	mRNA_S-promiscuus_M_contig10.873.1	ortholog_one2one
Ec-11_001910	mRNA_S-promiscuus_M_contig10.874.1	ortholog_one2one
Ec-11_001920	mRNA_S-promiscuus_M_contig10.875.1	ortholog_one2one
Ec-07_004500	mRNA_S-promiscuus_M_contig10.879.1	ortholog_one2many
Ec-21_002135	mRNA_S-promiscuus_M_contig10.880.1	ortholog_one2many
Ec-11_002070	mRNA_S-promiscuus_M_contig10.890.1	ortholog_one2one
