gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
ES_04-augustus-gene-34.2	mRNA_S-promiscuus_M_contig4.12429.1	ortholog_many2many
ES_04-augustus-gene-34.2	mRNA_S-promiscuus_M_contig4.12428.1	ortholog_many2many
ES_04-augustus-gene-35.17	mRNA_S-promiscuus_M_contig4.12429.1	ortholog_many2many
ES_04-augustus-gene-35.17	mRNA_S-promiscuus_M_contig4.12428.1	ortholog_many2many
ES_04-augustus-gene-35.25	mRNA_S-promiscuus_M_contig4.12423.1	ortholog_many2one
ES_04-augustus-gene-35.27	mRNA_S-promiscuus_M_contig4.12420.1	ortholog_many2one
ES_04-augustus-gene-36.24	mRNA_S-promiscuus_M_contig4.12418.1	ortholog_many2one
ES_04-augustus-gene-36.27	mRNA_S-promiscuus_M_contig6.15956.1	ortholog_many2one
ES_04-augustus-gene-36.31	mRNA_S-promiscuus_M_contig4.12417.1	ortholog_many2one
ES_04-augustus-gene-39.13	mRNA_S-promiscuus_M_contig6.15989.1	ortholog_many2one
ES_04-augustus-gene-39.19	mRNA_S-promiscuus_M_contig6.15989.1	ortholog_many2one
ES_04-augustus-gene-4.4	mRNA_S-promiscuus_M_contig35.10813.1	ortholog_many2many
ES_04-augustus-gene-4.4	mRNA_S-promiscuus_M_contig35.10814.1	ortholog_many2many
ES_04-augustus-gene-5.10	mRNA_S-promiscuus_M_contig31.10085.1	ortholog_many2one
ES_04-augustus-gene-5.9	mRNA_S-promiscuus_M_contig31.10085.1	ortholog_many2one
ES_04-augustus-gene-52.43	mRNA_S-promiscuus_M_contig6.16114.1	ortholog_many2one
ES_04-augustus-gene-58.9	mRNA_S-promiscuus_M_contig7.17460.1	ortholog_many2one
ES_04-augustus-gene-59.12	mRNA_S-promiscuus_M_contig38.11688.1	ortholog_many2one
ES_04-augustus-gene-59.17	mRNA_S-promiscuus_M_contig38.11675.1	ortholog_many2one
ES_04-augustus-gene-59.19	mRNA_S-promiscuus_M_contig38.11677.1	ortholog_many2one
ES_04-augustus-gene-59.27	mRNA_S-promiscuus_M_contig38.11704.1	ortholog_many2many
ES_04-augustus-gene-59.27	mRNA_S-promiscuus_M_contig38.11695.1	ortholog_many2many
ES_04-augustus-gene-59.27	mRNA_S-promiscuus_M_contig38.11698.1	ortholog_many2many
ES_04-augustus-gene-61.24	mRNA_S-promiscuus_M_contig38.11706.1	ortholog_many2one
ES_04-snap-gene-0.7	mRNA_S-promiscuus_M_contig33.10468.1	ortholog_many2one
ES_04-snap-gene-17.24	mRNA_S-promiscuus_M_contig24.7159.1	ortholog_many2one
ES_04-snap-gene-27.9	mRNA_S-promiscuus_M_contig35.11014.1	ortholog_many2one
ES_04-snap-gene-31.29	mRNA_S-promiscuus_M_contig30.9716.1	ortholog_many2one
ES_04-snap-gene-31.31	mRNA_S-promiscuus_M_contig3.9134.1	ortholog_many2one
ES_04-snap-gene-32.48	mRNA_S-promiscuus_M_contig35.10983.1	ortholog_many2one
ES_04-snap-gene-36.9	mRNA_S-promiscuus_M_contig4.12416.1	ortholog_many2one
ES_04-snap-gene-4.33	mRNA_S-promiscuus_M_contig35.10813.1	ortholog_many2many
ES_04-snap-gene-4.33	mRNA_S-promiscuus_M_contig35.10814.1	ortholog_many2many
ES_04-snap-gene-42.25	mRNA_S-promiscuus_M_contig6.16013.1	ortholog_many2one
ES_04-snap-gene-45.15	mRNA_S-promiscuus_M_contig6.16165.1	ortholog_many2one
ES_04-snap-gene-54.33	mRNA_S-promiscuus_M_contig7.17497.1	ortholog_many2one
ES_04-snap-gene-55.16	mRNA_S-promiscuus_M_contig7.17492.1	ortholog_many2one
ES_04-snap-gene-60.24	mRNA_S-promiscuus_M_contig38.11690.1	ortholog_many2one
ES_04-snap-gene-60.26	mRNA_S-promiscuus_M_contig38.11704.1	ortholog_many2many
ES_04-snap-gene-60.26	mRNA_S-promiscuus_M_contig38.11695.1	ortholog_many2many
ES_04-snap-gene-60.26	mRNA_S-promiscuus_M_contig38.11698.1	ortholog_many2many
ES_04-snap-gene-61.123	mRNA_S-promiscuus_M_contig38.11707.1	ortholog_many2one
ES_04-snap-gene-9.12	mRNA_S-promiscuus_M_contig35.10850.1	ortholog_many2many
ES_04-snap-gene-9.12	mRNA_S-promiscuus_M_contig35.10853.1	ortholog_many2many
ES_05-augustus-gene-27.12	mRNA_S-promiscuus_M_contig20.5868.1	ortholog_many2one
ES_05-augustus-gene-30.29	mRNA_S-promiscuus_M_contig20.5892.1	ortholog_many2one
ES_05-augustus-gene-32.24	mRNA_S-promiscuus_M_contig20.5897.1	ortholog_many2one
ES_05-augustus-gene-37.11	mRNA_S-promiscuus_M_contig1.448.1	ortholog_many2one
ES_05-augustus-gene-37.12	mRNA_S-promiscuus_M_contig28.8085.1	ortholog_many2one
ES_05-augustus-gene-41.3	mRNA_S-promiscuus_M_contig20.5955.1	ortholog_many2many
ES_05-augustus-gene-41.3	mRNA_S-promiscuus_M_contig20.5953.1	ortholog_many2many
ES_05-augustus-gene-42.13	mRNA_S-promiscuus_M_contig20.5955.1	ortholog_many2many
ES_05-augustus-gene-42.13	mRNA_S-promiscuus_M_contig20.5953.1	ortholog_many2many
ES_05-augustus-gene-42.14	mRNA_S-promiscuus_M_contig20.5955.1	ortholog_many2many
ES_05-augustus-gene-42.14	mRNA_S-promiscuus_M_contig20.5953.1	ortholog_many2many
ES_05-augustus-gene-44.31	mRNA_S-promiscuus_M_contig5.14963.1	ortholog_many2many
ES_05-augustus-gene-44.31	mRNA_S-promiscuus_M_contig5.14962.1	ortholog_many2many
ES_05-augustus-gene-48.35	mRNA_S-promiscuus_M_contig41.13075.1	ortholog_many2one
ES_05-augustus-gene-53.19	mRNA_S-promiscuus_M_contig41.13032.1	ortholog_many2one
ES_05-augustus-gene-55.20	mRNA_S-promiscuus_M_contig41.13019.1	ortholog_many2one
ES_05-augustus-gene-65.1	mRNA_S-promiscuus_M_contig40.12895.1	ortholog_many2one
ES_05-augustus-gene-65.2	mRNA_S-promiscuus_M_contig40.12895.1	ortholog_many2one
ES_05-augustus-gene-72.24	mRNA_S-promiscuus_M_contig49.14186.1	ortholog_many2one
ES_05-augustus-gene-74.12	mRNA_S-promiscuus_M_contig49.14196.1	ortholog_many2one
ES_05-augustus-gene-74.18	mRNA_S-promiscuus_M_contig49.14206.1	ortholog_many2many
ES_05-augustus-gene-74.18	mRNA_S-promiscuus_M_contig49.14198.1	ortholog_many2many
ES_05-augustus-gene-74.2	mRNA_S-promiscuus_M_contig49.14192.1	ortholog_many2one
ES_05-augustus-gene-75.29	mRNA_S-promiscuus_M_contig49.14203.1	ortholog_many2one
ES_05-augustus-gene-77.3	mRNA_S-promiscuus_M_contig49.14222.1	ortholog_many2many
ES_05-augustus-gene-77.3	mRNA_S-promiscuus_M_contig49.14221.1	ortholog_many2many
ES_05-augustus-gene-77.9	mRNA_S-promiscuus_M_contig49.14227.1	ortholog_many2one
ES_05-augustus-gene-78.5	mRNA_S-promiscuus_M_contig49.14220.1	ortholog_many2one
ES_05-augustus-gene-78.7	mRNA_S-promiscuus_M_contig49.14218.1	ortholog_many2one
ES_05-augustus-gene-82.38	mRNA_S-promiscuus_M_contig41.12919.1	ortholog_many2one
ES_05-augustus-gene-82.39	mRNA_S-promiscuus_M_contig41.12919.1	ortholog_many2one
ES_05-augustus-gene-82.41	mRNA_S-promiscuus_M_contig49.14245.1	ortholog_many2one
ES_05-augustus-gene-84.11	mRNA_S-promiscuus_M_contig49.14150.1	ortholog_many2one
ES_05-augustus-gene-85.19	mRNA_S-promiscuus_M_contig49.14149.1	ortholog_many2one
ES_05-augustus-gene-85.28	mRNA_S-promiscuus_M_contig49.14145.1	ortholog_many2one
ES_05-augustus-gene-86.0	mRNA_S-promiscuus_M_contig49.14143.1	ortholog_many2one
ES_05-augustus-gene-86.10	mRNA_S-promiscuus_M_contig49.14140.1	ortholog_many2one
ES_05-augustus-gene-86.2	mRNA_S-promiscuus_M_contig49.14144.1	ortholog_many2one
ES_05-snap-gene-10.26	mRNA_S-promiscuus_M_contig20.5745.1	ortholog_many2one
ES_05-snap-gene-17.28	mRNA_S-promiscuus_M_contig20.5804.1	ortholog_many2one
ES_05-snap-gene-38.13	mRNA_S-promiscuus_M_contig20.5932.1	ortholog_many2one
ES_05-snap-gene-4.5	mRNA_S-promiscuus_M_contig20.5789.1	ortholog_many2one
ES_05-snap-gene-42.0	mRNA_S-promiscuus_M_contig20.5955.1	ortholog_many2many
ES_05-snap-gene-42.0	mRNA_S-promiscuus_M_contig20.5953.1	ortholog_many2many
ES_05-snap-gene-57.33	mRNA_S-promiscuus_M_contig41.13010.1	ortholog_many2one
ES_05-snap-gene-57.34	mRNA_S-promiscuus_M_contig41.13064.1	ortholog_many2one
ES_05-snap-gene-57.36	mRNA_S-promiscuus_M_contig41.13064.1	ortholog_many2one
ES_05-snap-gene-6.6	mRNA_S-promiscuus_M_contig20.5764.1	ortholog_many2one
ES_05-snap-gene-68.25	mRNA_S-promiscuus_M_contig11.1680.1	ortholog_many2one
ES_05-snap-gene-71.20	mRNA_S-promiscuus_M_contig49.14154.1	ortholog_many2many
ES_05-snap-gene-71.20	mRNA_S-promiscuus_M_contig49.14151.1	ortholog_many2many
ES_05-snap-gene-71.20	mRNA_S-promiscuus_M_contig49.14156.1	ortholog_many2many
ES_05-snap-gene-71.20	mRNA_S-promiscuus_M_contig49.14153.1	ortholog_many2many
ES_05-snap-gene-71.20	mRNA_S-promiscuus_M_contig49.14155.1	ortholog_many2many
ES_05-snap-gene-73.0	mRNA_S-promiscuus_M_contig49.14190.1	ortholog_many2one
ES_05-snap-gene-74.33	mRNA_S-promiscuus_M_contig49.14195.1	ortholog_many2one
ES_05-snap-gene-75.13	mRNA_S-promiscuus_M_contig49.14201.1	ortholog_many2one
ES_05-snap-gene-75.16	mRNA_S-promiscuus_M_contig49.14202.1	ortholog_many2one
ES_05-snap-gene-77.30	mRNA_S-promiscuus_M_contig49.14226.1	ortholog_many2one
ES_05-snap-gene-77.42	mRNA_S-promiscuus_M_contig49.14223.1	ortholog_many2one
ES_05-snap-gene-79.25	mRNA_S-promiscuus_M_contig49.14234.1	ortholog_many2one
ES_05-snap-gene-85.2	mRNA_S-promiscuus_M_contig49.14146.1	ortholog_many2one
ES_05-snap-gene-86.19	mRNA_S-promiscuus_M_contig49.14141.1	ortholog_many2one
ES_05-snap-gene-88.1	mRNA_S-promiscuus_M_contig54.15467.1	ortholog_many2one
ES_05-snap-gene-89.13	mRNA_S-promiscuus_M_contig3.9136.1	ortholog_many2one
ES_06-augustus-gene-1.12	mRNA_S-promiscuus_M_contig3.9541.1	ortholog_many2one
ES_06-augustus-gene-1.14	mRNA_S-promiscuus_M_contig3.9539.1	ortholog_many2one
ES_06-augustus-gene-1.16	mRNA_S-promiscuus_M_contig3.9551.1	ortholog_many2one
ES_06-augustus-gene-1.32	mRNA_S-promiscuus_M_contig3.9537.1	ortholog_many2one
ES_06-augustus-gene-10.46	mRNA_S-promiscuus_M_contig2.5358.1	ortholog_many2one
ES_06-augustus-gene-10.48	mRNA_S-promiscuus_M_contig2.5360.1	ortholog_many2one
ES_06-augustus-gene-10.52	mRNA_S-promiscuus_M_contig2.5364.1	ortholog_many2one
ES_06-augustus-gene-13.54	mRNA_S-promiscuus_M_contig3.9484.1	ortholog_many2one
ES_06-augustus-gene-13.79	mRNA_S-promiscuus_M_contig3.9472.1	ortholog_many2many
ES_06-augustus-gene-13.79	mRNA_S-promiscuus_M_contig3.9474.1	ortholog_many2many
ES_06-augustus-gene-13.79	mRNA_S-promiscuus_M_contig15.3274.1	ortholog_many2many
ES_06-augustus-gene-13.79	mRNA_S-promiscuus_M_contig15.3275.1	ortholog_many2many
ES_06-augustus-gene-2.34	mRNA_S-promiscuus_M_contig3.9532.1	ortholog_many2one
ES_06-augustus-gene-2.48	mRNA_S-promiscuus_M_contig3.9527.1	ortholog_many2one
ES_06-augustus-gene-29.12	mRNA_S-promiscuus_M_contig3.9304.1	ortholog_many2many
ES_06-augustus-gene-29.12	mRNA_S-promiscuus_M_contig3.9308.1	ortholog_many2many
ES_06-augustus-gene-3.11	mRNA_S-promiscuus_M_contig3.9522.1	ortholog_many2one
ES_06-augustus-gene-30.7	mRNA_S-promiscuus_M_contig3.9313.1	ortholog_many2one
ES_06-augustus-gene-37.12	mRNA_S-promiscuus_M_contig24.7159.1	ortholog_many2one
ES_06-augustus-gene-37.6	mRNA_S-promiscuus_M_contig20.5739.1	ortholog_many2one
ES_06-augustus-gene-39.65	mRNA_S-promiscuus_M_contig32.10209.1	ortholog_many2one
ES_06-augustus-gene-4.11	mRNA_S-promiscuus_M_contig3.9511.1	ortholog_many2one
ES_06-augustus-gene-43.45	mRNA_S-promiscuus_M_contig3.9200.1	ortholog_many2one
ES_06-augustus-gene-43.49	mRNA_S-promiscuus_M_contig3.9199.1	ortholog_many2one
ES_06-augustus-gene-44.7	mRNA_S-promiscuus_M_contig3.9193.1	ortholog_many2one
ES_06-augustus-gene-45.23	mRNA_S-promiscuus_M_contig3.9178.1	ortholog_many2one
ES_06-augustus-gene-46.0	mRNA_S-promiscuus_M_contig3.9190.1	ortholog_many2one
ES_06-augustus-gene-46.4	mRNA_S-promiscuus_M_contig3.9197.1	ortholog_many2one
ES_06-augustus-gene-47.7	mRNA_S-promiscuus_M_contig19.4363.1	ortholog_many2one
ES_06-augustus-gene-48.27	mRNA_S-promiscuus_M_contig19.4360.1	ortholog_many2one
ES_06-augustus-gene-48.31	mRNA_S-promiscuus_M_contig3.9176.1	ortholog_many2one
ES_06-augustus-gene-48.33	mRNA_S-promiscuus_M_contig3.9174.1	ortholog_many2one
ES_06-augustus-gene-48.38	mRNA_S-promiscuus_M_contig19.4371.1	ortholog_many2one
ES_06-augustus-gene-49.75	mRNA_S-promiscuus_M_contig3.9160.1	ortholog_many2one
ES_06-augustus-gene-49.79	mRNA_S-promiscuus_M_contig3.9170.1	ortholog_many2one
ES_06-augustus-gene-49.81	mRNA_S-promiscuus_M_contig3.9169.1	ortholog_many2one
ES_06-augustus-gene-5.27	mRNA_S-promiscuus_M_contig3.9505.1	ortholog_many2one
ES_06-augustus-gene-5.28	mRNA_S-promiscuus_M_contig3.9502.1	ortholog_many2one
ES_06-augustus-gene-50.12	mRNA_S-promiscuus_M_contig3.9152.1	ortholog_many2one
ES_06-augustus-gene-50.7	mRNA_S-promiscuus_M_contig3.9163.1	ortholog_many2one
ES_06-augustus-gene-51.35	mRNA_S-promiscuus_M_contig3.9145.1	ortholog_many2one
ES_06-augustus-gene-51.37	mRNA_S-promiscuus_M_contig5.14574.1	ortholog_many2one
ES_06-augustus-gene-52.20	mRNA_S-promiscuus_M_contig5.14571.1	ortholog_many2one
ES_06-augustus-gene-53.17	mRNA_S-promiscuus_M_contig3.9144.1	ortholog_many2one
ES_06-augustus-gene-53.19	mRNA_S-promiscuus_M_contig3.9142.1	ortholog_many2one
ES_06-augustus-gene-53.21	mRNA_S-promiscuus_M_contig3.9137.1	ortholog_many2one
ES_06-augustus-gene-53.26	mRNA_S-promiscuus_M_contig2.5571.1	ortholog_many2one
ES_06-augustus-gene-54.13	mRNA_S-promiscuus_M_contig3.9138.1	ortholog_many2one
ES_06-augustus-gene-56.30	mRNA_S-promiscuus_M_contig3.8823.1	ortholog_many2one
ES_06-augustus-gene-57.23	mRNA_S-promiscuus_M_contig3.9122.1	ortholog_many2one
ES_06-augustus-gene-58.23	mRNA_S-promiscuus_M_contig9.19093.1	ortholog_many2one
ES_06-augustus-gene-58.26	mRNA_S-promiscuus_M_contig3.9112.1	ortholog_many2one
ES_06-augustus-gene-59.11	mRNA_S-promiscuus_M_contig60.16659.1	ortholog_many2one
ES_06-augustus-gene-61.40	mRNA_S-promiscuus_M_contig3.9099.1	ortholog_many2one
ES_06-augustus-gene-61.43	mRNA_S-promiscuus_M_contig3.9103.1	ortholog_many2one
ES_06-augustus-gene-62.48	mRNA_S-promiscuus_M_contig3.9096.1	ortholog_many2one
ES_06-augustus-gene-62.63	mRNA_S-promiscuus_M_contig3.9089.1	ortholog_many2one
ES_06-augustus-gene-62.68	mRNA_S-promiscuus_M_contig3.9090.1	ortholog_many2one
ES_06-augustus-gene-63.11	mRNA_S-promiscuus_M_contig3.9064.1	ortholog_many2one
ES_06-augustus-gene-63.14	mRNA_S-promiscuus_M_contig3.9066.1	ortholog_many2one
ES_06-augustus-gene-63.16	mRNA_S-promiscuus_M_contig3.9067.1	ortholog_many2one
ES_06-augustus-gene-63.17	mRNA_S-promiscuus_M_contig3.9069.1	ortholog_many2one
ES_06-augustus-gene-63.8	mRNA_S-promiscuus_M_contig3.9088.1	ortholog_many2one
ES_06-augustus-gene-64.36	mRNA_S-promiscuus_M_contig1.83.1	ortholog_many2one
ES_06-augustus-gene-64.41	mRNA_S-promiscuus_M_contig3.9049.1	ortholog_many2one
ES_06-augustus-gene-68.40	mRNA_S-promiscuus_M_contig17.3942.1	ortholog_many2many
ES_06-augustus-gene-68.40	mRNA_S-promiscuus_M_contig17.3881.1	ortholog_many2many
ES_06-augustus-gene-69.34	mRNA_S-promiscuus_M_contig39.11914.1	ortholog_many2one
ES_06-augustus-gene-7.11	mRNA_S-promiscuus_M_contig10.903.1	ortholog_many2one
ES_06-augustus-gene-71.10	mRNA_S-promiscuus_M_contig3.8979.1	ortholog_many2one
ES_06-augustus-gene-72.16	mRNA_S-promiscuus_M_contig3.8967.1	ortholog_many2many
ES_06-augustus-gene-72.16	mRNA_S-promiscuus_M_contig3.8968.1	ortholog_many2many
ES_06-augustus-gene-72.16	mRNA_S-promiscuus_M_contig3.8969.1	ortholog_many2many
ES_06-augustus-gene-74.38	mRNA_S-promiscuus_M_contig3.8955.1	ortholog_many2one
ES_06-augustus-gene-85.25	mRNA_S-promiscuus_M_contig25.7333.1	ortholog_many2one
ES_06-augustus-gene-85.29	mRNA_S-promiscuus_M_contig25.7353.1	ortholog_many2one
ES_06-augustus-gene-85.31	mRNA_S-promiscuus_M_contig25.7352.1	ortholog_many2one
ES_06-augustus-gene-89.27	mRNA_S-promiscuus_M_contig3.8799.1	ortholog_many2one
ES_06-augustus-gene-9.16	mRNA_S-promiscuus_M_contig2.5343.1	ortholog_many2one
ES_06-augustus-gene-99.35	mRNA_S-promiscuus_M_contig3.8712.1	ortholog_many2one
ES_06-snap-gene-0.1	mRNA_S-promiscuus_M_contig3.9555.1	ortholog_many2one
ES_06-snap-gene-1.100	mRNA_S-promiscuus_M_contig3.9542.1	ortholog_many2one
ES_06-snap-gene-1.102	mRNA_S-promiscuus_M_contig3.9540.1	ortholog_many2one
ES_06-snap-gene-1.82	mRNA_S-promiscuus_M_contig3.9547.1	ortholog_many2one
ES_06-snap-gene-1.91	mRNA_S-promiscuus_M_contig3.9549.1	ortholog_many2one
ES_06-snap-gene-1.94	mRNA_S-promiscuus_M_contig52.15323.1	ortholog_many2one
ES_06-snap-gene-10.23	mRNA_S-promiscuus_M_contig2.5355.1	ortholog_many2many
ES_06-snap-gene-10.23	mRNA_S-promiscuus_M_contig2.5354.1	ortholog_many2many
ES_06-snap-gene-101.5	mRNA_S-promiscuus_M_contig39.11864.1	ortholog_many2one
ES_06-snap-gene-11.33	mRNA_S-promiscuus_M_contig2.5366.1	ortholog_many2one
ES_06-snap-gene-11.40	mRNA_S-promiscuus_M_contig2.5338.1	ortholog_many2one
ES_06-snap-gene-14.34	mRNA_S-promiscuus_M_contig3.9465.1	ortholog_many2one
ES_06-snap-gene-2.8	mRNA_S-promiscuus_M_contig3.9530.1	ortholog_many2one
ES_06-snap-gene-24.5	mRNA_S-promiscuus_M_contig3.8998.1	ortholog_many2one
ES_06-snap-gene-26.61	mRNA_S-promiscuus_M_contig3.9358.1	ortholog_many2one
ES_06-snap-gene-33.18	mRNA_S-promiscuus_M_contig3.9270.1	ortholog_many2one
ES_06-snap-gene-36.21	mRNA_S-promiscuus_M_contig20.5743.1	ortholog_many2one
ES_06-snap-gene-37.29	mRNA_S-promiscuus_M_contig20.5740.1	ortholog_many2one
ES_06-snap-gene-38.18	mRNA_S-promiscuus_M_contig32.10190.1	ortholog_many2one
ES_06-snap-gene-4.28	mRNA_S-promiscuus_M_contig3.9510.1	ortholog_many2one
ES_06-snap-gene-4.38	mRNA_S-promiscuus_M_contig43.13333.1	ortholog_many2one
ES_06-snap-gene-43.29	mRNA_S-promiscuus_M_contig3.9198.1	ortholog_many2one
ES_06-snap-gene-45.37	mRNA_S-promiscuus_M_contig3.9183.1	ortholog_many2one
ES_06-snap-gene-5.21	mRNA_S-promiscuus_M_contig3.9507.1	ortholog_many2one
ES_06-snap-gene-5.9	mRNA_S-promiscuus_M_contig3.9508.1	ortholog_many2one
ES_06-snap-gene-50.40	mRNA_S-promiscuus_M_contig3.9156.1	ortholog_many2one
ES_06-snap-gene-52.0	mRNA_S-promiscuus_M_contig5.14570.1	ortholog_many2one
ES_06-snap-gene-54.18	mRNA_S-promiscuus_M_contig3.9139.1	ortholog_many2one
ES_06-snap-gene-54.21	mRNA_S-promiscuus_M_contig3.9140.1	ortholog_many2many
ES_06-snap-gene-54.21	mRNA_S-promiscuus_M_contig3.9141.1	ortholog_many2many
ES_06-snap-gene-55.2	mRNA_S-promiscuus_M_contig3.9133.1	ortholog_many2one
ES_06-snap-gene-56.16	mRNA_S-promiscuus_M_contig3.9135.1	ortholog_many2one
ES_06-snap-gene-56.21	mRNA_S-promiscuus_M_contig3.9132.1	ortholog_many2one
ES_06-snap-gene-56.7	mRNA_S-promiscuus_M_contig3.9134.1	ortholog_many2one
ES_06-snap-gene-56.8	mRNA_S-promiscuus_M_contig3.9126.1	ortholog_many2one
ES_06-snap-gene-57.30	mRNA_S-promiscuus_M_contig3.9121.1	ortholog_many2one
ES_06-snap-gene-57.38	mRNA_S-promiscuus_M_contig3.9125.1	ortholog_many2one
ES_06-snap-gene-58.9	mRNA_S-promiscuus_M_contig26.7812.1	ortholog_many2many
ES_06-snap-gene-58.9	mRNA_S-promiscuus_M_contig30.9621.1	ortholog_many2many
ES_06-snap-gene-59.0	mRNA_S-promiscuus_M_contig74.17712.1	ortholog_many2one
ES_06-snap-gene-61.10	mRNA_S-promiscuus_M_contig3.9100.1	ortholog_many2one
ES_06-snap-gene-62.1	mRNA_S-promiscuus_M_contig3.9096.1	ortholog_many2one
ES_06-snap-gene-62.16	mRNA_S-promiscuus_M_contig3.9093.1	ortholog_many2one
ES_06-snap-gene-62.6	mRNA_S-promiscuus_M_contig3.9095.1	ortholog_many2one
ES_06-snap-gene-63.63	mRNA_S-promiscuus_M_contig3.9065.1	ortholog_many2one
ES_06-snap-gene-7.20	mRNA_S-promiscuus_M_contig23.6756.1	ortholog_many2many
ES_06-snap-gene-7.20	mRNA_S-promiscuus_M_contig23.6757.1	ortholog_many2many
ES_06-snap-gene-7.20	mRNA_S-promiscuus_M_contig23.6758.1	ortholog_many2many
ES_06-snap-gene-7.20	mRNA_S-promiscuus_M_contig23.6760.1	ortholog_many2many
ES_06-snap-gene-78.54	mRNA_S-promiscuus_M_contig34.10661.1	ortholog_many2many
ES_06-snap-gene-78.54	mRNA_S-promiscuus_M_contig34.10668.1	ortholog_many2many
ES_06-snap-gene-78.54	mRNA_S-promiscuus_M_contig34.10663.1	ortholog_many2many
ES_06-snap-gene-83.1	mRNA_S-promiscuus_M_contig13.2545.1	ortholog_many2one
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig56.15705.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig54.15527.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig61.16730.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig60.16628.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig11.1640.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig23.6701.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig46.13878.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig21.6215.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig21.6190.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig27.7917.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig32.10202.1	ortholog_many2many
ES_06-snap-gene-83.4	mRNA_S-promiscuus_M_contig32.10207.1	ortholog_many2many
ES_06-snap-gene-9.36	mRNA_S-promiscuus_M_contig2.5351.1	ortholog_many2one
ES_07-augustus-gene-0.1	mRNA_S-promiscuus_M_contig51.15253.1	ortholog_many2one
ES_07-augustus-gene-0.4	mRNA_S-promiscuus_M_contig53.15418.1	ortholog_many2many
ES_07-augustus-gene-0.4	mRNA_S-promiscuus_M_contig51.15254.1	ortholog_many2many
ES_07-augustus-gene-0.8	mRNA_S-promiscuus_M_contig51.15251.1	ortholog_many2one
ES_07-augustus-gene-100.54	mRNA_S-promiscuus_M_contig6.16200.1	ortholog_many2one
ES_07-augustus-gene-101.1	mRNA_S-promiscuus_M_contig6.16191.1	ortholog_many2one
ES_07-augustus-gene-101.2	mRNA_S-promiscuus_M_contig6.16193.1	ortholog_many2one
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig66.16891.1	ortholog_many2many
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig66.16895.1	ortholog_many2many
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig66.16890.1	ortholog_many2many
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig66.16889.1	ortholog_many2many
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig66.16898.1	ortholog_many2many
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig66.16899.1	ortholog_many2many
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig66.16900.1	ortholog_many2many
ES_07-augustus-gene-2.50	mRNA_S-promiscuus_M_contig16.3454.1	ortholog_many2many
ES_07-augustus-gene-2.52	mRNA_S-promiscuus_M_contig51.15245.1	ortholog_many2one
ES_07-augustus-gene-2.68	mRNA_S-promiscuus_M_contig51.15237.1	ortholog_many2one
ES_07-augustus-gene-27.10	mRNA_S-promiscuus_M_contig30.9668.1	ortholog_many2many
ES_07-augustus-gene-27.10	mRNA_S-promiscuus_M_contig24.7134.1	ortholog_many2many
ES_07-augustus-gene-27.10	mRNA_S-promiscuus_M_contig24.7133.1	ortholog_many2many
ES_07-augustus-gene-28.18	mRNA_S-promiscuus_M_contig24.7119.1	ortholog_many2one
ES_07-augustus-gene-3.11	mRNA_S-promiscuus_M_contig51.15233.1	ortholog_many2many
ES_07-augustus-gene-3.11	mRNA_S-promiscuus_M_contig51.15235.1	ortholog_many2many
ES_07-augustus-gene-32.14	mRNA_S-promiscuus_M_contig24.7093.1	ortholog_many2one
ES_07-augustus-gene-32.38	mRNA_S-promiscuus_M_contig24.7083.1	ortholog_many2one
ES_07-augustus-gene-39.1	mRNA_S-promiscuus_M_contig24.7017.1	ortholog_many2one
ES_07-augustus-gene-39.6	mRNA_S-promiscuus_M_contig24.7021.1	ortholog_many2many
ES_07-augustus-gene-39.6	mRNA_S-promiscuus_M_contig24.7019.1	ortholog_many2many
ES_07-augustus-gene-4.21	mRNA_S-promiscuus_M_contig51.15219.1	ortholog_many2one
ES_07-augustus-gene-4.27	mRNA_S-promiscuus_M_contig51.15227.1	ortholog_many2one
ES_07-augustus-gene-4.29	mRNA_S-promiscuus_M_contig51.15224.1	ortholog_many2one
ES_07-augustus-gene-44.35	mRNA_S-promiscuus_M_contig24.6970.1	ortholog_many2one
